song_title,spotify_id,artist,year,popularity,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,word_count,reading_ease,polarity,subjectivity,followers,listeners,play_count,is_winner,is_nominee,winner_score,weight
These Words,6QLU1GKy2Zh2mOh2uoJ0TV,Natasha Bedingfield,2005,66,pop,0.734,0.635,5,-7.03,1,0.0816,0.0322,0,0.0808,0.933,96.99,216360,4,375,89.75,0.386067019,0.590098655,150335,306644,1141832,0,0,0,{0.238405844}
Photograph,2wdEXKLcuU7B0M2gqFmABH,Nickelback,2005,59,rock,0.513,0.877,8,-3.756,1,0.0292,0.000932,0.000163,0.136,0.405,145.919,258920,4,477,98.21,0.201268116,0.417934783,1513708,571608,3253625,0,0,0,{0.238405844}
O,3gOBLrOvDovzHL4xBDQw0B,Omarion,2005,45,rnb,0.742,0.515,0,-6.265,1,0.0405,0.081,0,0.194,0.59,120.086,280707,4,557,102.61,0.056848912,0.611272781,192125,126202,275284,0,0,0,{0.238405844}
Scars,3iGjPHGVRKPgQ6LvSN2zJI,Papa Roach,2005,62,rock,0.455,0.916,11,-3.824,1,0.0608,0.0916,0,0.176,0.443,89.918,208213,4,356,97.2,-0.03699187,0.46300813,600621,667305,3788978,0,0,0,{0.238405844}
Grind With Me,3B7i9OKRRmIsSBHEbJz58Y,Pretty Ricky,2005,63,rnb,0.7,0.538,1,-5.952,1,0.045,0.000204,0,0.105,0.182,136.518,237733,4,651,97.2,-0.155312009,0.507613815,93443,57149,255068,0,0,0,{0.238405844}
Your Body,5y4TDQdYzlT4eoQIPOgNDz,Pretty Ricky,2005,55,rnb,0.838,0.594,4,-5.695,0,0.113,0.176,0,0.0867,0.498,90.038,240040,4,699,98.21,0.107120205,0.356292157,93443,31037,148224,0,0,0,{0.238405844}
Dont Cha,71N7BsoT2I12qdQTxsnVgy,Pussycat Dolls feat. Busta Rhymes,2005,1,Hip-Hop,0.866,0.645,10,-9.495,0,0.123,0.014,0,0.157,0.711,119.964,217868,4,?,?,?,?,?,5004,16027,0,0,0,{0.238405844}
Pon de Replay,4TsmezEQVSZNNPv5RJ65Ov,Rihanna,2005,67,rnb,0.768,0.641,7,-8.32,1,0.201,0.000228,0.000571,0.0944,0.474,98.974,246960,4,621,104.64,0.186388889,0.417777778,6877956,354435,1568188,0,0,0,{0.238405844}
Lonely No More,4faFAhOflLzhfJECveRwva,Rob Thomas,2005,54,pop,0.622,0.899,9,-3.139,0,0.108,0.0317,0,0.0928,0.871,85.844,226346,4,365,97.2,0.003186275,0.653186275,75325,175594,799778,0,0,0,{0.238405844}
TRUE,0jdeV5dSB3kUBRqe1xQJbh,Ryan Cabrera,2005,64,pop,0.598,0.4,6,-10.054,1,0.0241,0.459,0,0.151,0.353,96.938,203546,4,221,99.23,0.008333333,0.630555556,12228,54918,360367,0,0,0,{0.238405844}
We Be Burnin,4kOTDj4SiZPkW1p96WMDNv,Sean Paul,2005,54,reggae,0.955,0.792,1,-4.3,1,0.144,0.148,0,0.0753,0.889,117.026,215213,4,594,86.71,0.346337434,0.5937856,938488,53796,285254,0,0,0,{0.238405844}
La Tortura,2b3rQCMQQ3IRFAVncXFFDD,Shakira feat. Alejandro Sanz,2005,1,latin,0.787,0.431,7,-14.446,1,0.0614,0.0012,0.0731,0.05,0.672,100.032,213815,4,?,?,?,?,?,244571,1647752,0,0,0,{0.238405844}
U Dont Know Me,2XZ0yrVMiFPmHlk725Bp6m,T.I.,2005,50,rap,0.779,0.66,1,-4.854,1,0.17,0.0496,0,0.0825,0.523,83.914,243506,4,?,?,?,?,855040,27678,136575,0,0,0,{0.238405844}
Bring Em Out,7u6aTzXw1JtiK5sr7XctFs,T.I.,2005,59,Hip-Hop,0.759,0.891,11,-2.983,1,0.257,0.0298,0,0.141,0.578,98.579,216707,4,?,?,?,?,855040,57235,243886,0,0,0,{0.238405844}
As Good As I Once Was,7G6l2FtQyRhQgYgut2I6i8,Toby Keith,2005,58,country,0.679,0.842,5,-4.364,1,0.0376,0.275,0,0.135,0.716,119.013,227840,4,349,104.64,0.214945437,0.401656746,356197,159391,440204,0,0,0,{0.238405844}
Im Sprung,0F7rEdewJ6cSLylOZZpDu7,T-Pain,2005,58,rnb,0.722,0.329,0,-11.617,0,0.108,0.088,0,0.081,0.172,99.991,230713,4,460,106.67,0.127020202,0.407828283,456258,226079,539976,0,0,0,{0.238405844}
Some Cut,71mDjdeVK9sqXmamMHaAfX,Trillville feat. Cutty,2005,51,Hip-Hop,0.901,0.509,1,-6.431,1,0.373,0.00308,0,0.0944,0.627,85.026,283387,4,?,?,?,?,?,412,1689,0,0,0,{0.238405844}
Caught Up,5zdUc1JRCImBYcDWgvFNpE,Usher,2005,60,rnb,0.817,0.806,6,-4.606,1,0.0623,0.027,9.00E-06,0.119,0.815,110.086,224640,4,384,107.69,-0.018849206,0.493290043,2649768,217409,694827,0,0,0,{0.238405844}
Give Me That,3EeZjCPIuckjI4nZaGunZr,Webbie feat. Bun B,2005,28,rap,0.707,0.663,5,-8.41,1,0.301,0.0189,0,0.712,0.616,131.938,283933,4,?,?,?,?,?,495,2273,0,0,0,{0.238405844}
Beverly Hills,1yKu2MhpwzDXXH2tzG6xoa,Weezer,2005,63,rock,0.542,0.819,5,-3.735,1,0.161,0.107,0,0.187,0.718,175.711,196093,4,223,82.31,0.140997475,0.513888889,657387,475443,2316013,0,0,0,{0.238405844}
Switch,2bmxx16hNi3W5FGzfFO9xX,Will Smith,2005,49,Hip-Hop,0.88,0.881,1,-5.143,1,0.191,0.00803,0.000144,0.597,0.513,102.517,196653,4,530,106.67,0.137182797,0.492423423,179267,134451,530647,0,0,0,{0.238405844}
Wait (The Whisper Song),5Y78yINSOCW6xbOfGWNBg4,Ying Yang Twins,2005,60,rap,0.933,0.513,7,-13.203,1,0.347,0.00112,0.00248,0.107,0.576,102.017,179160,4,488,104.64,-0.094742063,0.535813492,76512,145967,378656,0,0,0,{0.238405844}
Soul Survivor,24ax3eqV40kOvlPCzUJ57m,Young Jeezy feat. Akon,2005,0,Hip-Hop,0.78,0.716,0,-6.707,1,0.0298,0.000223,0.94,0.154,0.124,83.497,221320,4,?,?,?,?,?,3290,15676,0,0,0,{0.238405844}
Smack That,7fHcgJSjE2OYk9NMcUabVO,Akon feat. Eminem,2006,2,Hip-Hop,0.904,0.463,5,-12.871,0,0.0886,0.0533,0.00932,0.328,0.93,119.014,219840,4,?,?,?,?,?,208730,816143,0,0,0,{0.28370213}
Dirty Little Secret,5lDriBxJd22IhOH9zTcFrV,All-American Rejects,2006,67,rock,0.453,0.942,10,-4.256,1,0.0466,0.0004,2.65E-06,0.667,0.459,143.85,193653,4,263,89.75,-0.302352008,0.630232558,417278,589380,3539090,0,0,0,{0.28370213}
Move Along,2l57cfmCnOkwNX1tky02n1,All-American Rejects,2006,66,rock,0.529,0.922,3,-3.84,1,0.0459,0.000198,0,0.26,0.633,109.847,238880,4,355,98.21,-0.041269841,0.587896825,417278,607649,3977641,0,0,0,{0.28370213}
Deja Vu,7fd7myqL5wyxGZA31YzXLR,Beyonce feat. Jay-Z,2006,0,rnb,0.782,0.524,7,-8.122,1,0.0663,0.0518,0.941,0.296,0.321,105.98,249453,4,?,?,?,?,?,160773,756936,0,0,0,{0.28370213}
Check on It,2RWxrpsFshOBFwRBRstUlQ,Beyonce feat. Slim Thug,2006,56,rnb,0.705,0.796,7,-6.845,1,0.267,0.0708,0,0.388,0.86,166.042,210453,4,?,?,?,?,?,99398,580749,0,0,0,{0.28370213}
Pump It,6btyEL6NwUa97Nex9cZFvo,Black Eyed Peas,2006,63,Hip-Hop,0.646,0.923,9,-3.108,1,0.169,0.0109,0,0.746,0.743,153.659,213067,4,476,99.23,-0.018329255,0.532988268,1029780,582693,2808527,0,0,0,{0.28370213}
Hate Me,1tL40tfdtUaSLek4DvDDr3,Blue October,2006,57,rock,0.384,0.685,4,-5.724,0,0.0356,0.513,0,0.098,0.217,92.166,380200,4,410,98.21,-0.240636023,0.650352734,101843,179611,1235779,0,0,0,{0.28370213}
Who Says you cant Go Home,4ujnf7lCV6hMclKbujGwkv,Bon Jovi,2006,43,rock,0.522,0.89,7,-3.766,1,0.037,0.0294,0,0.342,0.788,131.684,230573,4,505,96.18,0.05487013,0.507900433,964276,86609,390171,0,0,0,{0.28370213}
Ms. New Booty,0k6HUzaRHpQ3eEWr1C7Esh,Bubba Sparxxx feat. Ying Yang Twins and Mr. ColliPark,2006,60,Hip-Hop,0.64,0.62,1,-5.931,1,0.416,0.016,0,0.0831,0.598,129.37,252653,5,?,?,?,?,?,86,230,0,0,0,{0.28370213}
Touch It,7HiUa9Gkk3QddHWT4jKiXd,Busta Rhymes,2006,42,rap,0.644,0.62,1,-7.479,1,0.403,0.0461,0,0.0931,0.437,67.261,240147,3,711,102.61,0.032401656,0.333954451,307310,142065,352245,0,0,0,{0.28370213}
Jesus take the Wheel,3lec3CzDPAxsZokPph5w87,Carrie Underwood,2006,60,country,0.359,0.518,2,-3.537,1,0.0302,0.665,0,0.106,0.138,76.572,226493,4,285,97.2,0.035119048,0.458928571,751107,6,10,0,0,0,{0.28370213}
Everytime We Touch,1eOHw1k2AoluG4VyjBHLzX,Cascada,2006,60,pop,0.635,0.974,8,-5.373,1,0.052,0.00474,1.56E-05,0.41,0.485,142.049,196467,4,244,105.66,0.247222222,0.553888889,207288,255106,1720653,0,0,0,{0.28370213}
Me and U,7k6IzwMGpxnRghE7YosnXT,Cassie,2006,70,rnb,0.803,0.454,8,-4.802,0,0.0294,0.352,0,0.0655,0.724,99.99,192213,4,?,?,?,?,90039,13496,88420,0,0,0,{0.28370213}
Ridin,60R2v9lheAu3lwZwAFxMZK,Chamillionaire feat. Krayzie Bone,2006,53,Hip-Hop,0.767,0.896,1,-3.521,0,0.0903,0.286,0,0.0789,0.937,142.995,170213,4,?,?,?,?,?,218679,772529,0,0,0,{0.28370213}
Pullin Me Back,14uNiadkJ1IUSqY7MSCuOl,Chingy feat. Tyrese,2006,0,rap,0.48,0.429,7,-7.872,1,0.396,0.0186,0,0.104,0.131,70.012,256813,3,?,?,?,?,?,4384,18532,0,0,0,{0.28370213}
Say Goodbye,75KdMdPqZGO3FGNtpByM1p,Chris Brown,2006,60,rnb,0.805,0.494,1,-6.027,1,0.0363,0.00164,0,0.0798,0.42,115.049,289760,4,720,98.21,0.08265873,0.510257937,3212905,386147,1202475,0,0,0,{0.28370213}
Yo (Excuse Me Miss),1zpu1PZ8ecmcX525Z3X8cl,Chris Brown,2006,62,rnb,0.605,0.633,1,-5.899,0,0.251,0.119,0,0.225,0.586,87.26,229040,4,536,97.2,0.028787879,0.311111111,3212905,98117,386080,0,0,0,{0.28370213}
Aint no Other Man,7huo2wvrCgRucUsjdSDLQV,Christina Aguilera,2006,64,pop,0.862,0.742,7,-4.722,1,0.222,0.00376,0.00855,0.103,0.501,127.91,228907,4,451,105.66,0.019824423,0.371016771,918780,452334,2843638,0,0,0,{0.28370213}
Get Up,1fOn04LsypEFriRrWaYrJc,Ciara feat. Chamillionaire,2006,0,rnb,0.934,0.453,1,-9.004,1,0.094,0.144,0.00886,0.0884,0.49,128.626,266992,4,?,?,?,?,?,29409,146820,0,0,0,{0.28370213}
Put Your Records On,2nGFzvICaeEWjIrBrL2RAx,Corinne Bailey Rae,2006,74,soul,0.739,0.511,9,-7.844,1,0.0362,0.167,1.34E-06,0.133,0.543,96.038,215360,4,301,89.75,0.089580133,0.505081925,167885,552642,2692468,0,1,0.2,{0.28370213}
Laffy Taffy,2ajhenDRiiAnCHHjsIOHhJ,D4L,2006,56,Hip-Hop,0.891,0.439,7,-7.994,0,0.428,0.0351,0,0.0932,0.606,77.499,224253,4,622,91.78,-0.026832165,0.385091841,10245,27866,122005,0,0,0,{0.28370213}
Rompe,4Xtlw8oXkIOvzV7crUBKeZ,Daddy Yankee,2006,55,Hip-Hop,0.701,0.866,1,-5.179,0,0.108,0.0793,1.53E-06,0.0617,0.568,176.041,188627,4,384,83.32,0.065986395,0.417176871,826596,73752,267441,0,0,0,{0.28370213}
Bad Day,0mUyMawtxj1CJ76kn9gIZK,Daniel Powter,2006,74,pop,0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.534,140.046,233640,4,374,105.66,-0.168365473,0.481037649,60747,533381,2915793,0,0,0,{0.28370213}
Show Stopper,5FRIqUXfTazrtRmYEGO4G0,Danity Kane,2006,53,pop,0.755,0.408,5,-10.33,0,0.187,0.0133,0,0.33,0.452,76.034,229240,4,577,95.17,0.126404883,0.433336573,40444,124858,411540,0,0,0,{0.28370213}
Lean Wit It Rock Wit It,0BbRZNAaKwBmBzGBFTEkFt,Dem Franchize Boyz feat. Lil Peanut and Charlay,2006,0,rap,0.707,0.524,8,-15.066,1,0.0579,0.00574,0.848,0.11,0.46,76.023,227840,4,?,?,?,?,?,?,?,0,0,0,{0.28370213}
Not Ready to Make Nice,5dPfweC4kFNvS45Hke0FBF,Dixie Chicks,2006,61,country,0.448,0.508,6,-6.153,1,0.0276,0.111,8.09E-05,0.113,0.246,83.241,238227,4,337,107.69,-0.083531746,0.580241402,207979,184241,1068238,1,1,1,{0.28370213}
U and Dat,7g7M96UGiA7OR79H86gV4m,E-40 feat. T-Pain and Kandi Girl,2006,56,rap,0.858,0.484,6,-7.448,0,0.277,0.0241,1.80E-06,0.123,0.34,99.992,202720,4,?,?,?,?,?,38,212,0,0,0,{0.28370213}
When Im Gone,42YNobZ4HN3tRVEA47wLT6,Eminem,2006,65,rap,0.535,0.73,1,-5.574,1,0.355,0.0529,0,0.253,0.741,74.89,281133,4,908,95.17,0.108405483,0.420122655,5450700,298640,1902169,0,0,0,{0.28370213}
Shake That,3SoUbKVcztEFnybuUIQe1b,Eminem feat. Nate Dogg,2006,2,rap,0.889,0.458,1,-10.24,1,0.0896,0.00751,0.321,0.116,0.473,107.007,280691,4,?,?,?,?,31,162826,761945,0,0,0,{0.28370213}
Call me When Youre Sober,663Karu2rvKLdnY0eo1n3M,Evanescence,2006,58,rock,0.449,0.874,7,-4.083,1,0.0523,0.00245,0,0.293,0.292,93.42,214707,4,186,98.21,0.033673469,0.69744898,901325,507465,3569865,0,0,0,{0.28370213}
Dance Dance,0a7BloCiNzLDD9qSQHh5m7,Fall Out Boy,2006,66,rock,0.616,0.961,11,-3.144,0,0.139,0.00494,0,0.078,0.531,114.492,180267,4,300,88.74,0.163611111,0.504444444,2062937,27,184,0,0,0,{0.28370213}
London Bridge,7jRoWfRlLnGYEIEn4t4kbq,Fergie,2006,62,pop,0.748,0.63,1,-5.832,1,0.381,0.214,0,0.204,0.629,90.889,241307,4,477,89.75,-0.128500503,0.522423328,325922,385258,1659043,0,0,0,{0.28370213}
So What,7wqurhZTdWXiuja7tI1Psd,Field Mob feat. Ciara,2006,0,rnb,0.856,0.353,8,-13.054,0,0.148,0.0959,0,0.0625,0.567,119.934,226880,4,?,?,?,?,?,1084,5288,0,0,0,{0.28370213}
Whered You Go,7pAT4dOUzjq8Ziap5ShIqC,Fort Minor feat. Holly Brook,2006,58,Hip-Hop,0.755,0.829,1,-3.288,0,0.0742,0.24,0.00203,0.107,0.258,89.985,235293,4,?,?,?,?,?,502,2903,0,0,0,{0.28370213}
How to Save a Life,5fVZC9GiM4e8vu99W0Xf6J,Fray,2006,80,rock,0.64,0.743,10,-4.08,1,0.0379,0.269,0,0.101,0.356,122.035,262533,4,409,98.21,?,?,957631,1048672,8529963,0,0,0,{0.28370213}
Over My Head (Cable Car),6c8QH9FMFKj0ZgNeiyOx4v,Fray,2006,63,rock,0.591,0.699,8,-5.221,1,0.0449,0.0204,0,0.0614,0.725,116.029,236373,4,317,98.21,0.031770833,0.244270833,957631,536682,3413376,0,0,0,{0.28370213}
Crazy,2N5zMZX7YeL1tico8oQxa9,Gnarls Barkley,2006,69,soul,0.835,0.741,8,-1.609,1,0.0339,0.0172,0.0577,0.0826,0.592,111.963,182066,4,194,88.74,-0.255392157,0.715686275,131292,983895,6376755,0,1,0.2,{0.28370213}
Lips of an Angel,40LQiUUUKXVGyNs09lHVjW,Hinder,2006,66,rock,0.476,0.769,2,-5.344,1,0.0332,0.0328,0,0.197,0.273,129.051,261853,4,283,98.21,0.025099206,0.523710317,154433,516783,2872176,0,0,0,{0.28370213}
Youre Beautiful,0vg4WnUWvze6pBOJDTq99k,James Blunt,2006,77,pop,0.675,0.479,0,-9.87,0,0.0278,0.633,1.76E-05,0.088,0.458,81.998,209493,4,182,98.21,0.593714286,0.742277778,650035,777271,4671114,0,1,0.2,{0.28370213}
Unpredictable,5fgudDPRCF95yPex7t1scA,Jamie Foxx feat. Ludacris,2006,0,rnb,0.726,0.366,9,-11.651,1,0.123,0.0185,0,0.111,0.528,145.077,220589,4,?,?,?,?,?,2446,10382,0,0,0,{0.28370213}
Chain Hang Low,0tYPj0NYa7vjlJaqlRSnJb,Jibbs,2006,56,rap,0.797,0.586,4,-6.98,0,0.269,0.0263,5.44E-05,0.123,0.754,157.151,207587,4,626,108.7,0.020192308,0.469070513,8820,113141,356548,0,0,0,{0.28370213}
Waiting on the World to Change,5imShWWzwqfAJ9gXFpGAQh,John Mayer,2006,64,rock,0.577,0.756,2,-5.82,1,0.115,0.159,0.000232,0.249,0.68,176.75,201173,4,279,99.23,0.043055556,0.656944444,1781457,589840,3520751,0,0,0,{0.28370213}
Too Little Too Late,6EEeAog1VBZ6FrYpJ2q3WF,JoJo,2006,62,pop,0.428,0.781,6,-5.032,0,0.0608,0.0123,1.47E-05,0.104,0.72,82.353,221720,4,429,106.67,-0.083895743,0.516015873,51694,355989,1988324,0,0,0,{0.28370213}
There it Go! (The Whistle Song),50UkypyQJbSQLaXHke5Yep,Juelz Santana,2006,53,rap,0.942,0.89,6,-6.385,0,0.205,0.0275,0.000302,0.286,0.539,100.017,180493,4,462,99.23,0.156403941,0.435139573,36072,591,2294,0,0,0,{0.28370213}
Sexyback,0O45fw2L5vsWpdsOdXwNAR,Justin Timberlake,2006,75,pop,0.967,0.583,7,-5.562,0,0.0789,0.0584,0,0.0519,0.965,117,242733,4,710,104.64,0.294642857,0.682928571,2119780,651531,3434560,0,0,0,{0.28370213}
My Love,6nYdZ7yQLKNXqOu5vG2OaH,Justin Timberlake feat. T.I.,2006,0,pop,0.82,0.759,4,-5.568,0,0.0312,0.135,0.0427,0.038,0.966,120.014,280080,4,?,?,?,?,?,518820,3055775,0,0,0,{0.28370213}
Walk Away,25sA1vM4BFkTb5cJGWftFo,Kelly Clarkson,2006,48,pop,0.75,0.888,0,-4.524,1,0.0426,0.0147,1.11E-06,0.0759,0.939,115.973,189307,4,318,100.24,-0.019412879,0.455208333,1160082,302125,1455292,0,0,0,{0.28370213}
Love,0W4NhJhcqKCqEP2GIpDCDq,Keyshia Cole,2006,56,rnb,0.676,0.512,5,-4.18,1,0.0286,0.075,0,0.0805,0.325,116.69,255333,4,280,96.18,0.184722222,0.525,200532,158792,457843,0,0,0,{0.28370213}
Black Horse and the Cherry Tree,0qAMjeQFyd1qD0LDiV8gWp,KT Tunstall,2006,58,pop,0.748,0.793,4,-7.795,0,0.0583,0.324,0,0.517,0.904,104.838,170481,4,358,104.64,0.009429825,0.277192982,92896,294075,1443233,0,0,0,{0.28370213}
Money Maker,4wVRWlE6HZRNwxCQFXNW1n,Ludacris feat. Pharrell,2006,0,rap,0.797,0.826,1,-13.005,1,0.14,0.0433,0.198,0.116,0.962,167.048,238413,4,?,?,?,?,?,82175,300105,0,0,0,{0.28370213}
Hung Up,70VjMtwhm3Q2HBQeJnPfmh,Madonna,2006,60,pop,0.64,0.646,9,-7.572,0,0.0497,0.00364,0.165,0.0912,0.449,124.992,336880,4,474,100.24,-0.289772727,0.515151515,1120185,556906,3627944,0,0,0,{0.28370213}
Dont Forget About Us,2hQU8LNZFUcXLUwqeABX3K,Mariah Carey,2006,54,rnb,0.701,0.542,10,-6.893,0,0.0374,0.0536,0,0.101,0.403,143.595,233867,4,521,99.23,0.241179654,0.478138528,859417,73821,484678,0,0,0,{0.28370213}
Be Without You,2YegxR5As7BeQuVp2U6pek,Mary J. Blige,2006,61,rnb,0.724,0.689,2,-5.922,0,0.135,0.083,0,0.304,0.678,146.496,246333,4,?,?,?,?,395475,177679,781938,0,1,0.2,{0.28370213}
Unwritten,1D1nixOVWOxvNfWi0UD7VX,Natasha Bedingfield,2006,71,pop,0.706,0.801,5,-6.333,1,0.0399,0.00577,0,0.0822,0.633,100.013,259333,4,435,90.77,-0.049431818,0.5265625,150339,467778,2224846,0,0,0,{0.28370213}
Promiscuous,1rqSA1LiBUobbTuDmk5wfe,Nelly Furtado feat. Timbaland,2006,1,pop,0.765,0.454,11,-11.476,1,0.0355,0.00869,0.886,0.107,0.451,114.303,220892,4,?,?,?,?,?,453437,2427148,0,0,0,{0.28370213}
When Youre Mad,5FXOEdfNW7nYQrBWtW49Cl,Ne-Yo,2006,52,rnb,0.654,0.564,6,-7.186,1,0.235,0.304,0,0.107,0.458,86.948,222000,4,362,99.23,-0.169497863,0.808066239,1011400,113788,385658,0,0,0,{0.28370213}
So Sick,6brl7bwOHmGFkNw3MBqssT,Ne-Yo,2006,67,rnb,0.699,0.592,6,-8.298,1,0.262,0.273,0,0.202,0.587,94.933,207187,4,389,100.24,-0.175412387,0.657438531,1011400,506337,2103093,0,0,0,{0.28370213}
Sexy Love,10aWGOqSDBqvNzJ9NeKDbK,Ne-Yo,2006,60,rnb,0.622,0.503,8,-6.417,1,0.0433,0.265,0.000473,0.0596,0.6,93.984,220853,4,380,98.21,0.370649895,0.596016771,1011400,295574,1116497,0,0,0,{0.28370213}
Whats Left of Me,2renBQKATbkVYjfSuvYWw8,Nick Lachey,2006,47,pop,0.426,0.742,7,-5.678,1,0.0362,0.142,0,0.139,0.326,150.067,244840,4,295,88.74,-0.068,0.192,13745,66256,429978,0,0,0,{0.28370213}
Far Away,0G53JYumT2vVxRGOtROlXk,Nickelback,2006,59,rock,0.518,0.797,6,-5.153,1,0.0309,0.000696,0,0.107,0.306,132.915,238173,4,288,98.21,0.148275862,0.701149425,1513711,594112,4228249,0,0,0,{0.28370213}
Savin Me,0n2RMFCf3wfKJ9h3E3BKO8,Nickelback,2006,56,rock,0.441,0.815,3,-4.088,1,0.0276,0.000731,0,0.414,0.543,164.021,219320,4,299,105.66,-0.080612245,0.462244898,1513711,560110,3481329,0,0,0,{0.28370213}
I Write Sins not Tragedies,4bPQs0PHn4xbipzdPfn6du,Panic! At The Disco,2006,74,rock,0.567,0.795,9,-4.985,0,0.134,0.0938,0,0.114,0.596,170.06,187613,4,289,86.71,0.282692308,0.551923077,1492053,799423,6294944,0,0,0,{0.28370213}
Stupid Girls,1lsMTPcfQRj0NcIiDjWoNM,Pink,2006,49,pop,0.686,0.883,4,-5.055,0,0.061,0.000795,0.00131,0.0666,0.567,100.035,196173,4,409,98.21,-0.316822562,0.587131519,1682443,364777,1611993,0,0,0,{0.28370213}
Stickwitu,4NjR63Up0uMkQBlKvlZd1l,Pussycat Dolls,2006,58,pop,0.652,0.551,9,-6.299,1,0.052,0.289,0,0.0778,0.38,79.995,207507,4,347,87.72,0.305840235,0.519064872,280338,410375,1606477,0,0,0,{0.28370213}
Buttons,2XEMqkeEiOjmychg1qjnAb,Pussycat Dolls feat. Snoop Dogg,2006,2,pop,0.661,0.401,2,-13.439,1,0.0524,0.000126,0.894,0.157,0.275,209.908,228082,4,?,?,?,?,?,541021,2321685,0,0,0,{0.28370213}
Beep,3aakyfYN2vQLPbMKwNQFfZ,Pussycat Dolls feat. will.i.am,2006,0,Hip-Hop,0.885,0.599,7,-11.229,1,0.126,0.00251,2.71E-06,0.215,0.637,103.245,229767,4,?,?,?,?,?,1592,8950,0,0,0,{0.28370213}
What Hurts the Most,4bVuIlGQBMWS7vIhcx8Ae4,Rascal Flatts,2006,68,country,0.527,0.671,5,-5.032,0,0.0283,0.00842,0,0.268,0.328,136.03,214107,4,260,105.66,0.144791667,0.342708333,488384,252087,1484992,0,0,0,{0.28370213}
Life is a Highway,1Mxl69ygEVGdc155dYiHmr,Rascal Flatts,2006,59,country,0.582,0.951,5,-3.824,1,0.0675,0.00288,0,0.2,0.672,103.131,276267,4,343,89.75,0.07281746,0.402777778,488384,236898,964974,0,0,0,{0.28370213}
One Wish,6QON2WlAI1QayzhgebwvWd,Ray J,2006,59,rnb,0.524,0.635,5,-7.22,0,0.302,0.27,0,0.341,0.63,127.618,337640,4,878,97.2,?,?,53768,83782,331154,0,0,0,{0.28370213}
Dani California,10Nmj3JCNoMeBQ87uw5j8k,Red Hot Chili Peppers,2006,74,rock,0.553,0.865,9,-4.751,0,0.0409,0.017,1.05E-05,0.267,0.725,96.161,283000,4,282,81.29,0.160493827,0.495524691,2482611,1160837,7987256,0,0,0,{0.28370213}
Unfaithful,13xxBnXOuiBxVxJI458B0i,Rihanna,2006,62,pop,0.591,0.406,0,-8.466,0,0.0331,0.839,0,0.258,0.344,143.869,226973,4,355,90.77,0.127096273,0.555900621,6877954,635081,2978937,0,0,0,{0.28370213}
SOS,30cSNer6TV8x2utjULVeQ5,Rihanna,2006,60,pop,0.68,0.649,7,-4.819,1,0.04,0.00474,9.23E-05,0.361,0.465,137.009,238920,4,581,96.18,0.075198413,0.497420635,6877954,266583,1185641,0,0,0,{0.28370213}
Temperature,0k2GOhqsrxDTAbFFSdNJjT,Sean Paul,2006,73,reggae,0.951,0.597,0,-4.651,0,0.0669,0.104,0,0.0718,0.83,125.024,216467,4,544,101.59,0.121422559,0.635377585,938489,360233,1528490,0,0,0,{0.28370213}
Hips Dont Lie,1HyGYJBKPgMLhsix6vBLKI,Shakira feat. Wyclef Jean,2006,0,pop,0.719,0.962,10,-7.914,0,0.0973,0.0131,0.149,0.141,0.647,140.523,233293,4,?,?,?,?,?,429781,2433764,0,0,0,{0.28370213}
Chasing Cars,11bD1JtSjlIgKgZG2134DZ,Snow Patrol,2006,71,indie,0.557,0.609,9,-4.463,1,0.0259,0.193,7.69E-05,0.135,0.17,104.01,267933,4,228,100.24,?,?,610591,1278608,9852213,0,0,0,{0.28370213}
What You Know,6A71EmfdTryZxflaVpuXy6,T.I.,2006,62,rap,0.548,0.815,3,-4.389,0,0.0376,0.0154,0,0.12,0.334,146.934,273733,4,?,?,?,?,855035,554135,1687213,0,0,0,{0.28370213}
Why You Wanna,7n37dToRMRqUhdOnh9sEhB,T.I.,2006,50,rap,0.802,0.772,1,-4.893,0,0.192,0.358,0,0.0603,0.652,96.046,215000,4,?,?,?,?,855035,521313,1183688,0,0,0,{0.28370213}
Do I Make you Proud,2jv9Ppwz9u3lqWfXV0q2sW,Taylor Hicks,2006,34,pop,0.463,0.524,1,-8.207,1,0.0316,0.026,0,0.102,0.313,144.055,248693,4,283,90.77,-0.0109375,0.89375,1838,8895,38862,0,0,0,{0.28370213}
Im N Luv (Wit a Stripper),1o0uaaALUwu8VVmRyNPldu,T-Pain feat. Mike Jones,2006,0,Hip-Hop,0.702,0.408,0,-10.387,0,0.0413,0.00107,0.00118,0.223,0.291,144.965,241333,4,?,?,?,?,?,13693,42299,0,0,0,{0.28370213}
Shoulder Lean!,2OqYarizUUGzSSNHPrDEii,Young Dro feat. T.I.,2006,44,Hip-Hop,0.7,0.518,4,-7.191,0,0.177,0.0471,0,0.1,0.544,75.973,258680,4,?,?,?,?,?,5,6,0,0,0,{0.28370213}
Its Goin Down,05Sgj1Hx03ZXc57gsV1kfX,Yung Joc,2006,58,rap,0.888,0.577,1,-7.702,0,0.0612,0.0986,0,0.131,0.606,84.003,241840,4,501,97.2,0.167311508,0.509556878,23491,31521,83332,0,0,0,{0.28370213}
